frame,time_sec,rank,best_class_id,best_class_name,best_score,second_class_id,second_class_name,second_score,third_class_id,third_class_name,third_score,car_score,bus_score,train_score,truck_score,boat_score,left,top,width,height,right,bottom,touches_right_edge,passes_confidence_010,passes_target_class,passes_final_filter
703,23.423,18,2,car,0.001872,7,truck,0.000282,13,bench,0.000068,0.001872,0.000028,0.000003,0.000282,0.000021,59,591,1218,117,1277,708,1,0,1,0
703,23.423,19,7,truck,0.001680,2,car,0.000367,5,bus,0.000128,0.000367,0.000128,0.000010,0.001680,0.000032,785,146,487,483,1272,629,1,0,1,0
703,23.423,20,7,truck,0.001248,2,car,0.000022,5,bus,0.000003,0.000022,0.000003,0.000000,0.001248,0.000000,794,0,485,616,1279,616,1,0,1,0
704,23.457,1,7,truck,0.871994,2,car,0.006361,5,bus,0.003228,0.006361,0.003228,0.000248,0.871994,0.000114,800,4,479,630,1279,634,1,1,1,1
704,23.457,2,7,truck,0.852844,2,car,0.001743,5,bus,0.001233,0.001743,0.001233,0.000097,0.852844,0.000066,799,2,479,632,1278,634,1,1,1,1
704,23.457,3,7,truck,0.837434,2,car,0.002327,5,bus,0.001507,0.002327,0.001507,0.000037,0.837434,0.000029,798,0,481,626,1279,626,1,1,1,1
704,23.457,4,7,truck,0.826671,2,car,0.002615,5,bus,0.002176,0.002615,0.002176,0.000027,0.826671,0.000019,798,2,481,623,1279,625,1,1,1,1
704,23.457,5,7,truck,0.826517,5,bus,0.002113,2,car,0.001848,0.001848,0.002113,0.000072,0.826517,0.000031,799,2,480,628,1279,630,1,1,1,1
704,23.457,6,7,truck,0.818918,2,car,0.004829,5,bus,0.003595,0.004829,0.003595,0.000023,0.818918,0.000026,798,3,481,624,1279,627,1,1,1,1
704,23.457,7,7,truck,0.814421,2,car,0.008451,5,bus,0.007305,0.008451,0.007305,0.000355,0.814421,0.000097,800,4,479,634,1279,638,1,1,1,1
704,23.457,8,7,truck,0.788029,2,car,0.008051,5,bus,0.005142,0.008051,0.005142,0.000032,0.788029,0.000091,798,3,481,620,1279,623,1,1,1,1
704,23.457,9,7,truck,0.782935,5,bus,0.003519,2,car,0.003216,0.003216,0.003519,0.000064,0.782935,0.000031,799,2,479,634,1278,636,1,1,1,1
704,23.457,10,7,truck,0.695369,2,car,0.014947,5,bus,0.005840,0.014947,0.005840,0.000035,0.695369,0.000097,798,3,481,623,1279,626,1,1,1,1
704,23.457,11,2,car,0.008242,13,bench,0.001020,60,dining table,0.000626,0.008242,0.000101,0.000128,0.000236,0.000079,8,597,1240,108,1248,705,1,0,1,0
704,23.457,12,2,car,0.006761,13,bench,0.000902,60,dining table,0.000292,0.006761,0.000078,0.000118,0.000165,0.000067,7,597,1228,109,1235,706,1,0,1,0
704,23.457,13,2,car,0.005904,60,dining table,0.000658,13,bench,0.000640,0.005904,0.000076,0.000067,0.000223,0.000055,12,598,1254,107,1266,705,1,0,1,0
704,23.457,14,7,truck,0.005796,2,car,0.000008,5,bus,0.000003,0.000008,0.000003,0.000000,0.005796,0.000001,799,4,479,631,1278,635,1,0,1,0
704,23.457,15,2,car,0.005316,60,dining table,0.000548,13,bench,0.000401,0.005316,0.000064,0.000036,0.000239,0.000044,8,599,1257,106,1265,705,1,0,1,0
704,23.457,16,2,car,0.003978,13,bench,0.000607,60,dining table,0.000231,0.003978,0.000071,0.000129,0.000142,0.000052,4,595,1218,111,1222,706,1,0,1,0
704,23.457,17,2,car,0.002941,7,truck,0.000212,13,bench,0.000206,0.002941,0.000035,0.000013,0.000212,0.000026,15,599,1238,108,1253,707,1,0,1,0
704,23.457,18,2,car,0.002470,7,truck,0.000284,13,bench,0.000157,0.002470,0.000034,0.000008,0.000284,0.000025,35,599,1235,109,1270,708,1,0,1,0
704,23.457,19,2,car,0.001841,0,person,0.000412,3,motorcycle,0.000111,0.001841,0.000002,0.000003,0.000072,0.000007,1238,409,41,121,1279,530,1,0,1,0
704,23.457,20,2,car,0.001700,0,person,0.000959,3,motorcycle,0.000112,0.001700,0.000005,0.000005,0.000106,0.000007,1246,409,33,122,1279,531,1,0,1,0
705,23.490,1,7,truck,0.876970,2,car,0.003452,5,bus,0.003026,0.003452,0.003026,0.000070,0.876970,0.000114,804,6,475,623,1279,629,1,1,1,1
705,23.490,2,7,truck,0.868216,5,bus,0.001147,2,car,0.000711,0.000711,0.001147,0.000035,0.868216,0.000058,803,4,475,626,1278,630,1,1,1,1
705,23.490,3,7,truck,0.867691,5,bus,0.001625,2,car,0.000867,0.000867,0.001625,0.000019,0.867691,0.000028,804,3,474,622,1278,625,1,1,1,1
705,23.490,4,7,truck,0.863473,5,bus,0.003186,2,car,0.001146,0.001146,0.003186,0.000017,0.863473,0.000022,804,5,475,622,1279,627,1,1,1,1
705,23.490,5,7,truck,0.859720,5,bus,0.002514,2,car,0.001033,0.001033,0.002514,0.000033,0.859720,0.000037,804,4,475,625,1279,629,1,1,1,1
705,23.490,6,7,truck,0.855951,5,bus,0.009512,2,car,0.003849,0.003849,0.009512,0.000040,0.855951,0.000088,804,9,475,617,1279,626,1,1,1,1
705,23.490,7,7,truck,0.854263,5,bus,0.003947,2,car,0.001570,0.001570,0.003947,0.000021,0.854263,0.000026,805,4,473,623,1278,627,1,1,1,1
705,23.490,8,7,truck,0.829588,5,bus,0.003676,2,car,0.001309,0.001309,0.003676,0.000043,0.829588,0.000032,805,4,473,628,1278,632,1,1,1,1
705,23.490,9,7,truck,0.823897,5,bus,0.005978,2,car,0.004757,0.004757,0.005978,0.000165,0.823897,0.000099,805,6,474,628,1279,634,1,1,1,1
705,23.490,10,7,truck,0.570567,2,car,0.000684,5,bus,0.000587,0.000684,0.000587,0.000026,0.570567,0.000053,804,6,474,624,1278,630,1,1,1,1
705,23.490,11,7,truck,0.304222,2,car,0.000970,5,bus,0.000960,0.000970,0.000960,0.000005,0.304222,0.000019,806,8,473,617,1279,625,1,1,1,1
705,23.490,12,2,car,0.011284,13,bench,0.000887,60,dining table,0.000459,0.011284,0.000125,0.000119,0.000311,0.000086,8,596,1249,109,1257,705,1,0,1,0
705,23.490,13,2,car,0.008530,13,bench,0.000769,60,dining table,0.000242,0.008530,0.000093,0.000118,0.000208,0.000075,7,596,1240,109,1247,705,1,0,1,0
705,23.490,14,2,car,0.007631,13,bench,0.000518,60,dining table,0.000399,0.007631,0.000085,0.000052,0.000264,0.000051,11,596,1256,109,1267,705,1,0,1,0
705,23.490,15,2,car,0.007524,60,dining table,0.000342,13,bench,0.000338,0.007524,0.000080,0.000031,0.000311,0.000043,7,597,1257,109,1264,706,1,0,1,0
705,23.490,16,2,car,0.004311,13,bench,0.000564,60,dining table,0.000215,0.004311,0.000082,0.000141,0.000171,0.000065,5,593,1220,113,1225,706,1,0,1,0
705,23.490,17,2,car,0.003765,7,truck,0.000257,13,bench,0.000178,0.003765,0.000040,0.000011,0.000257,0.000024,12,597,1237,110,1249,707,1,0,1,0
705,23.490,18,2,car,0.003235,7,truck,0.000330,13,bench,0.000144,0.003235,0.000034,0.000006,0.000330,0.000023,27,598,1243,110,1270,708,1,0,1,0
705,23.490,19,2,car,0.001979,7,truck,0.000333,13,bench,0.000086,0.001979,0.000032,0.000004,0.000333,0.000018,64,600,1212,109,1276,709,1,0,1,0
705,23.490,20,7,truck,0.001633,2,car,0.000223,5,bus,0.000152,0.000223,0.000152,0.000015,0.001633,0.000024,795,162,484,472,1279,634,1,0,1,0
706,23.524,1,7,truck,0.873961,5,bus,0.006256,2,car,0.003275,0.003275,0.006256,0.000206,0.873961,0.000099,809,6,469,623,1278,629,1,1,1,1
706,23.524,2,7,truck,0.851836,5,bus,0.010209,2,car,0.004024,0.004024,0.010209,0.000049,0.851836,0.000073,811,8,468,623,1279,631,1,1,1,1
706,23.524,3,7,truck,0.850738,5,bus,0.004577,2,car,0.001171,0.001171,0.004577,0.000025,0.850738,0.000017,810,1,469,631,1279,632,1,1,1,1
706,23.524,4,7,truck,0.845294,5,bus,0.002040,2,car,0.001237,0.001237,0.002040,0.000032,0.845294,0.000027,810,0,468,630,1278,630,1,1,1,1
706,23.524,5,7,truck,0.844197,5,bus,0.003962,2,car,0.001054,0.001054,0.003962,0.000060,0.844197,0.000030,810,2,469,635,1279,637,1,1,1,1
706,23.524,6,7,truck,0.837576,5,bus,0.017094,2,car,0.004308,0.004308,0.017094,0.000265,0.837576,0.000060,811,5,467,628,1278,633,1,1,1,1
706,23.524,7,7,truck,0.836861,5,bus,0.009216,2,car,0.001342,0.001342,0.009216,0.000022,0.836861,0.000016,811,3,467,627,1278,630,1,1,1,1
706,23.524,8,7,truck,0.829994,5,bus,0.001633,2,car,0.000886,0.000886,0.001633,0.000088,0.829994,0.000060,809,3,469,637,1278,640,1,1,1,1
706,23.524,9,7,truck,0.805764,5,bus,0.008269,2,car,0.001227,0.001227,0.008269,0.000044,0.805764,0.000019,811,3,467,633,1278,636,1,1,1,1
706,23.524,10,7,truck,0.786457,5,bus,0.013146,2,car,0.005759,0.005759,0.013146,0.000041,0.786457,0.000052,814,8,465,620,1279,628,1,1,1,1
706,23.524,11,2,car,0.010332,13,bench,0.000995,60,dining table,0.000382,0.010332,0.000143,0.000143,0.000341,0.000092,8,597,1252,108,1260,705,1,0,1,0
706,23.524,12,2,car,0.009538,13,bench,0.000478,60,dining table,0.000461,0.009538,0.000106,0.000047,0.000367,0.000051,7,598,1258,107,1265,705,1,0,1,0
706,23.524,13,2,car,0.008148,13,bench,0.000623,60,dining table,0.000394,0.008148,0.000100,0.000066,0.000291,0.000057,12,597,1255,107,1267,704,1,0,1,0
706,23.524,14,2,car,0.007441,13,bench,0.000866,7,truck,0.000232,0.007441,0.000106,0.000140,0.000232,0.000080,7,596,1238,109,1245,705,1,0,1,0
706,23.524,15,2,car,0.005137,7,truck,0.000404,13,bench,0.000230,0.005137,0.000046,0.000009,0.000404,0.000027,34,597,1238,110,1272,707,1,0,1,0
706,23.524,16,2,car,0.004020,13,bench,0.000635,4,airplane,0.000239,0.004020,0.000101,0.000184,0.000203,0.000074,5,593,1211,113,1216,706,1,0,1,0
706,23.524,17,2,car,0.003957,7,truck,0.000468,13,bench,0.000158,0.003957,0.000050,0.000006,0.000468,0.000023,55,600,1222,109,1277,709,1,0,1,0
706,23.524,18,2,car,0.003873,7,truck,0.000230,13,bench,0.000218,0.003873,0.000045,0.000014,0.000230,0.000022,14,598,1241,108,1255,706,1,0,1,0
706,23.524,19,2,car,0.001781,7,truck,0.000438,13,bench,0.000108,0.001781,0.000043,0.000005,0.000438,0.000020,71,603,1205,106,1276,709,1,0,1,0
706,23.524,20,7,truck,0.001562,2,car,0.000231,5,bus,0.000128,0.000231,0.000128,0.000013,0.001562,0.000021,801,177,478,454,1279,631,1,0,1,0
707,23.557,1,7,truck,0.872640,5,bus,0.014045,2,car,0.001661,0.001661,0.014045,0.000243,0.872640,0.000026,817,0,461,647,1278,647,1,1,1,1
707,23.557,2,7,truck,0.847551,5,bus,0.028474,2,car,0.001909,0.001909,0.028474,0.000376,0.847551,0.000026,818,2,460,644,1278,646,1,1,1,1
707,23.557,3,7,truck,0.845833,5,bus,0.008656,2,car,0.001670,0.001670,0.008656,0.000291,0.845833,0.000039,817,2,461,652,1278,654,1,1,1,1
707,23.557,4,7,truck,0.842529,5,bus,0.010652,2,car,0.004476,0.004476,0.010652,0.000937,0.842529,0.000126,816,4,462,639,1278,643,1,1,1,1
707,23.557,5,7,truck,0.836927,5,bus,0.019655,2,car,0.003178,0.003178,0.019655,0.000289,0.836927,0.000079,818,4,461,640,1279,644,1,1,1,1
707,23.557,6,7,truck,0.809851,5,bus,0.005852,2,car,0.001213,0.001213,0.005852,0.000326,0.809851,0.000030,817,0,461,646,1278,646,1,1,1,1
707,23.557,7,7,truck,0.791094,5,bus,0.015806,2,car,0.002043,0.002043,0.015806,0.000358,0.791094,0.000029,817,2,461,651,1278,653,1,1,1,1
707,23.557,8,7,truck,0.783079,5,bus,0.036008,2,car,0.004318,0.004318,0.036008,0.000362,0.783079,0.000071,820,4,459,636,1279,640,1,1,1,1
707,23.557,9,7,truck,0.764118,5,bus,0.033400,2,car,0.005715,0.005715,0.033400,0.001955,0.764118,0.000087,818,4,460,643,1278,647,1,1,1,1
707,23.557,10,7,truck,0.582988,5,bus,0.052102,2,car,0.004649,0.004649,0.052102,0.001027,0.582988,0.000070,818,2,460,647,1278,649,1,1,1,1
707,23.557,11,7,truck,0.091460,5,bus,0.000082,2,car,0.000032,0.000032,0.000082,0.000012,0.091460,0.000003,816,2,462,652,1278,654,1,0,1,0
707,23.557,12,7,truck,0.040151,5,bus,0.001788,2,car,0.000133,0.000133,0.001788,0.000024,0.040151,0.000003,818,2,461,641,1279,643,1,0,1,0
707,23.557,13,2,car,0.011597,13,bench,0.001290,60,dining table,0.000348,0.011597,0.000154,0.000192,0.000346,0.000082,8,597,1251,108,1259,705,1,0,1,0
707,23.557,14,2,car,0.008564,13,bench,0.000968,60,dining table,0.000446,0.008564,0.000124,0.000117,0.000323,0.000061,13,598,1253,106,1266,704,1,0,1,0
707,23.557,15,2,car,0.008246,13,bench,0.000963,7,truck,0.000216,0.008246,0.000101,0.000154,0.000216,0.000060,8,596,1232,109,1240,705,1,0,1,0
707,23.557,16,2,car,0.007811,13,bench,0.000648,60,dining table,0.000484,0.007811,0.000108,0.000069,0.000321,0.000048,9,598,1253,107,1262,705,1,0,1,0
707,23.557,17,2,car,0.005267,13,bench,0.000794,4,airplane,0.000305,0.005267,0.000114,0.000242,0.000225,0.000067,5,593,1193,113,1198,706,0,0,1,0
707,23.557,18,2,car,0.003555,13,bench,0.000341,7,truck,0.000217,0.003555,0.000051,0.000024,0.000217,0.000027,15,598,1244,108,1259,706,1,0,1,0
707,23.557,19,2,car,0.003182,7,truck,0.000248,13,bench,0.000232,0.003182,0.000040,0.000011,0.000248,0.000023,31,596,1243,111,1274,707,1,0,1,0
707,23.557,20,2,car,0.002090,7,truck,0.000268,13,bench,0.000123,0.002090,0.000035,0.000006,0.000268,0.000019,66,597,1210,111,1276,708,1,0,1,0
708,23.590,1,7,truck,0.846701,5,bus,0.007296,2,car,0.004820,0.004820,0.007296,0.001356,0.846701,0.000125,824,4,454,646,1278,650,1,1,1,1
708,23.590,2,7,truck,0.842554,5,bus,0.007797,2,car,0.003555,0.003555,0.007797,0.000157,0.842554,0.000027,824,0,454,645,1278,645,1,1,1,1
708,23.590,3,7,truck,0.833458,5,bus,0.014534,2,car,0.004285,0.004285,0.014534,0.000289,0.833458,0.000028,825,0,454,647,1279,647,1,1,1,1
708,23.590,4,7,truck,0.828993,5,bus,0.004877,2,car,0.002462,0.002462,0.004877,0.000248,0.828993,0.000034,824,1,455,651,1279,652,1,1,1,1
708,23.590,5,7,truck,0.806388,5,bus,0.018145,2,car,0.007014,0.007014,0.018145,0.002588,0.806388,0.000095,825,3,454,649,1279,652,1,1,1,1
708,23.590,6,7,truck,0.805042,5,bus,0.015266,2,car,0.014694,0.014694,0.015266,0.000225,0.805042,0.000119,825,7,454,635,1279,642,1,1,1,1
708,23.590,7,7,truck,0.782420,5,bus,0.022456,2,car,0.014419,0.014419,0.022456,0.000288,0.782420,0.000111,827,6,452,637,1279,643,1,1,1,1
708,23.590,8,7,truck,0.759920,5,bus,0.008614,2,car,0.003237,0.003237,0.008614,0.000371,0.759920,0.000024,824,2,454,652,1278,654,1,1,1,1
708,23.590,9,7,truck,0.728618,5,bus,0.032918,2,car,0.008614,0.008614,0.032918,0.000968,0.728618,0.000070,824,2,455,650,1279,652,1,1,1,1
708,23.590,10,7,truck,0.723509,5,bus,0.046759,2,car,0.012884,0.012884,0.046759,0.000802,0.723509,0.000080,823,1,456,643,1279,644,1,1,1,1
708,23.590,11,2,car,0.008748,13,bench,0.001697,60,dining table,0.000387,0.008748,0.000143,0.000175,0.000307,0.000090,9,597,1241,108,1250,705,1,0,1,0
708,23.590,12,2,car,0.006650,13,bench,0.001281,7,truck,0.000207,0.006650,0.000105,0.000162,0.000207,0.000068,7,596,1228,109,1235,705,1,0,1,0
708,23.590,13,2,car,0.005846,13,bench,0.001349,60,dining table,0.000563,0.005846,0.000113,0.000124,0.000285,0.000074,12,598,1249,107,1261,705,1,0,1,0
708,23.590,14,2,car,0.004869,13,bench,0.000905,60,dining table,0.000561,0.004869,0.000089,0.000077,0.000263,0.000059,10,598,1246,107,1256,705,1,0,1,0
708,23.590,15,2,car,0.004253,13,bench,0.000894,4,airplane,0.000291,0.004253,0.000116,0.000249,0.000216,0.000068,4,593,1192,113,1196,706,0,0,1,0
708,23.590,16,2,car,0.002237,13,bench,0.000506,60,dining table,0.000237,0.002237,0.000042,0.000032,0.000173,0.000035,30,599,1224,107,1254,706,1,0,1,0
708,23.590,17,7,truck,0.002115,2,car,0.000457,5,bus,0.000176,0.000457,0.000176,0.000016,0.002115,0.000022,820,56,454,625,1274,681,1,0,1,0
708,23.590,18,2,car,0.001714,7,truck,0.000231,5,bus,0.000028,0.001714,0.000028,0.000023,0.000231,0.000002,871,402,408,234,1279,636,1,0,1,0
708,23.590,19,2,car,0.001144,7,truck,0.000295,5,bus,0.000041,0.001144,0.000041,0.000027,0.000295,0.000006,871,385,408,249,1279,634,1,0,1,0
708,23.590,20,2,car,0.001089,7,truck,0.000287,13,bench,0.000056,0.001089,0.000039,0.000029,0.000287,0.000004,855,393,424,245,1279,638,1,0,1,0
709,23.624,1,7,truck,0.876035,5,bus,0.012466,2,car,0.004426,0.004426,0.012466,0.000424,0.876035,0.000014,834,0,445,641,1279,641,1,1,1,1
709,23.624,2,7,truck,0.871105,5,bus,0.003510,2,car,0.002807,0.002807,0.003510,0.000211,0.871105,0.000019,832,0,447,644,1279,644,1,1,1,1
709,23.624,3,7,truck,0.869837,5,bus,0.006482,2,car,0.005044,0.005044,0.006482,0.000157,0.869837,0.000010,832,0,447,640,1279,640,1,1,1,1
709,23.624,4,7,truck,0.859194,5,bus,0.018826,2,car,0.013101,0.013101,0.018826,0.000279,0.859194,0.000047,833,3,446,634,1279,637,1,1,1,1
709,23.624,5,7,truck,0.844128,2,car,0.008449,5,bus,0.005675,0.008449,0.005675,0.001063,0.844128,0.000076,832,3,446,645,1278,648,1,1,1,1
709,23.624,6,7,truck,0.833006,5,bus,0.023339,2,car,0.008378,0.008378,0.023339,0.000485,0.833006,0.000053,836,3,443,635,1279,638,1,1,1,1
709,23.624,7,7,truck,0.832777,5,bus,0.006636,2,car,0.003404,0.003404,0.006636,0.000397,0.832777,0.000017,833,0,446,645,1279,645,1,1,1,1
709,23.624,8,7,truck,0.809514,5,bus,0.015207,2,car,0.009387,0.009387,0.015207,0.002549,0.809514,0.000055,833,2,446,650,1279,652,1,1,1,1
709,23.624,9,7,truck,0.752946,5,bus,0.026646,2,car,0.007840,0.007840,0.026646,0.001791,0.752946,0.000056,833,0,446,644,1279,644,1,1,1,1
709,23.624,10,7,truck,0.745008,5,bus,0.045979,2,car,0.010578,0.010578,0.045979,0.002131,0.745008,0.000046,833,0,446,641,1279,641,1,1,1,1
709,23.624,11,2,car,0.006596,13,bench,0.001309,60,dining table,0.000495,0.006596,0.000125,0.000155,0.000250,0.000074,8,598,1241,107,1249,705,1,0,1,0
709,23.624,12,2,car,0.005936,13,bench,0.001016,60,dining table,0.000207,0.005936,0.000099,0.000142,0.000186,0.000056,7,597,1225,108,1232,705,1,0,1,0
709,23.624,13,2,car,0.005163,13,bench,0.001001,60,dining table,0.000709,0.005163,0.000100,0.000111,0.000239,0.000060,11,598,1248,106,1259,704,1,0,1,0
709,23.624,14,2,car,0.004275,60,dining table,0.000827,13,bench,0.000795,0.004275,0.000080,0.000074,0.000221,0.000051,11,599,1245,106,1256,705,1,0,1,0
709,23.624,15,2,car,0.004185,13,bench,0.000876,6,train,0.000239,0.004185,0.000112,0.000239,0.000208,0.000062,5,594,1160,112,1165,706,0,0,1,0
709,23.624,16,2,car,0.004060,13,bench,0.000968,60,dining table,0.000337,0.004060,0.000046,0.000026,0.000268,0.000048,39,599,1235,109,1274,708,1,0,1,0
709,23.624,17,2,car,0.002384,13,bench,0.000512,60,dining table,0.000356,0.002384,0.000038,0.000030,0.000152,0.000032,23,600,1237,106,1260,706,1,0,1,0
709,23.624,18,7,truck,0.001543,2,car,0.000389,5,bus,0.000087,0.000389,0.000087,0.000009,0.001543,0.000008,830,114,443,517,1273,631,1,0,1,0
709,23.624,19,28,suitcase,0.001133,62,tv,0.000116,13,bench,0.000088,0.000019,0.000010,0.000005,0.000043,0.000001,867,390,307,189,1174,579,0,0,0,0
709,23.624,20,2,car,0.001080,13,bench,0.000294,7,truck,0.000092,0.001080,0.000013,0.000004,0.000092,0.000012,70,602,1207,106,1277,708,1,0,1,0
710,23.657,1,7,truck,0.879728,5,bus,0.005373,2,car,0.002619,0.002619,0.005373,0.000268,0.879728,0.000048,840,1,439,625,1279,626,1,1,1,1
710,23.657,2,7,truck,0.871904,5,bus,0.015392,2,car,0.004649,0.004649,0.015392,0.000547,0.871904,0.000039,844,0,435,625,1279,625,1,1,1,1
710,23.657,3,7,truck,0.860411,5,bus,0.009773,2,car,0.004657,0.004657,0.009773,0.000287,0.860411,0.000026,840,0,439,620,1279,620,1,1,1,1
710,23.657,4,7,truck,0.852152,5,bus,0.021153,2,car,0.013074,0.013074,0.021153,0.000340,0.852152,0.000110,841,3,438,609,1279,612,1,1,1,1
710,23.657,5,7,truck,0.849249,2,car,0.006476,5,bus,0.006419,0.006476,0.006419,0.000807,0.849249,0.000188,841,4,438,612,1279,616,1,1,1,1
710,23.657,6,7,truck,0.841105,5,bus,0.008423,2,car,0.003521,0.003521,0.008423,0.000459,0.841105,0.000048,842,1,437,636,1279,637,1,1,1,1
710,23.657,7,7,truck,0.825568,5,bus,0.026073,2,car,0.014348,0.014348,0.026073,0.000716,0.825568,0.000149,843,2,436,613,1279,615,1,1,1,1
710,23.657,8,7,truck,0.811202,5,bus,0.006361,2,car,0.003230,0.003230,0.006361,0.000336,0.811202,0.000033,840,0,439,618,1279,618,1,1,1,1
710,23.657,9,7,truck,0.804305,5,bus,0.003048,2,car,0.001584,0.001584,0.003048,0.000461,0.804305,0.000068,840,1,438,619,1278,620,1,1,1,1
710,23.657,10,7,truck,0.780402,5,bus,0.013198,2,car,0.007452,0.007452,0.013198,0.002590,0.780402,0.000150,842,2,437,632,1279,634,1,1,1,1
710,23.657,11,7,truck,0.027360,5,bus,0.000549,2,car,0.000234,0.000234,0.000549,0.000050,0.027360,0.000007,843,0,436,639,1279,639,1,0,1,0
710,23.657,12,2,car,0.009737,13,bench,0.001673,60,dining table,0.000397,0.009737,0.000160,0.000154,0.000309,0.000084,8,597,1248,108,1256,705,1,0,1,0
710,23.657,13,2,car,0.008110,13,bench,0.001332,7,truck,0.000219,0.008110,0.000119,0.000138,0.000219,0.000064,7,596,1236,109,1243,705,1,0,1,0
710,23.657,14,2,car,0.007278,13,bench,0.001268,60,dining table,0.000646,0.007278,0.000131,0.000111,0.000298,0.000068,13,598,1249,106,1262,704,1,0,1,0
710,23.657,15,2,car,0.006132,13,bench,0.001031,4,airplane,0.000318,0.006132,0.000122,0.000203,0.000236,0.000064,4,593,1207,113,1211,706,0,0,1,0
710,23.657,16,2,car,0.005880,13,bench,0.000861,60,dining table,0.000399,0.005880,0.000062,0.000030,0.000342,0.000047,36,600,1237,108,1273,708,1,0,1,0
710,23.657,17,2,car,0.005526,13,bench,0.000763,60,dining table,0.000634,0.005526,0.000094,0.000065,0.000251,0.000047,10,599,1246,105,1256,704,1,0,1,0
710,23.657,18,28,suitcase,0.003930,13,bench,0.000344,62,tv,0.000189,0.000035,0.000021,0.000010,0.000096,0.000002,877,417,343,173,1220,590,1,0,0,0
710,23.657,19,7,truck,0.003834,2,car,0.001548,13,bench,0.000375,0.001548,0.000196,0.000041,0.003834,0.000009,867,385,356,203,1223,588,1,0,1,0
710,23.657,20,2,car,0.003654,13,bench,0.000549,7,truck,0.000261,0.003654,0.000041,0.000015,0.000261,0.000027,66,601,1208,108,1274,709,1,0,1,0
711,23.690,1,7,truck,0.848388,5,bus,0.006374,2,car,0.004292,0.004292,0.006374,0.001037,0.848388,0.000071,849,2,430,611,1279,613,1,1,1,1
711,23.690,2,7,truck,0.846848,5,bus,0.012375,2,car,0.006695,0.006695,0.012375,0.000962,0.846848,0.000059,848,0,431,615,1279,615,1,1,1,1
711,23.690,3,7,truck,0.821681,5,bus,0.025405,2,car,0.018424,0.018424,0.025405,0.000920,0.821681,0.000217,850,5,429,606,1279,611,1,1,1,1
711,23.690,4,7,truck,0.801233,5,bus,0.014807,2,car,0.005771,0.005771,0.014807,0.001682,0.801233,0.000083,849,0,430,617,1279,617,1,1,1,1
711,23.690,5,7,truck,0.792832,5,bus,0.007220,2,car,0.005181,0.005181,0.007220,0.001519,0.792832,0.000091,850,2,429,615,1279,617,1,1,1,1
711,23.690,6,7,truck,0.751197,5,bus,0.032462,2,car,0.017812,0.017812,0.032462,0.001967,0.751197,0.000297,849,4,430,608,1279,612,1,1,1,1
711,23.690,7,7,truck,0.746632,5,bus,0.006569,2,car,0.006173,0.006173,0.006569,0.003275,0.746632,0.000234,850,5,428,602,1278,607,1,1,1,1
711,23.690,8,7,truck,0.695629,5,bus,0.011088,2,car,0.010445,0.010445,0.011088,0.005316,0.695629,0.000172,849,3,430,612,1279,615,1,1,1,1
711,23.690,9,7,truck,0.498384,5,bus,0.044063,6,train,0.018948,0.014646,0.044063,0.018948,0.498384,0.000241,849,0,430,618,1279,618,1,1,1,1
711,23.690,10,7,truck,0.464409,5,bus,0.027024,6,train,0.016585,0.009208,0.027024,0.016585,0.464409,0.000203,850,1,429,623,1279,624,1,1,1,1
711,23.690,11,2,car,0.010009,13,bench,0.000712,7,truck,0.000449,0.010009,0.000065,0.000023,0.000449,0.000061,33,598,1239,109,1272,707,1,0,1,0
711,23.690,12,2,car,0.007532,13,bench,0.001847,60,dining table,0.000335,0.007532,0.000127,0.000177,0.000281,0.000086,9,597,1244,108,1253,705,1,0,1,0
711,23.690,13,2,car,0.007203,13,bench,0.001562,60,dining table,0.000634,0.007203,0.000115,0.000137,0.000304,0.000084,13,598,1248,106,1261,704,1,0,1,0
711,23.690,14,2,car,0.006940,13,bench,0.000912,60,dining table,0.000520,0.006940,0.000087,0.000068,0.000270,0.000059,10,598,1245,107,1255,705,1,0,1,0
711,23.690,15,28,suitcase,0.006493,13,bench,0.000826,62,tv,0.000577,0.000092,0.000040,0.000016,0.000250,0.000006,882,384,386,220,1268,604,1,0,0,0
711,23.690,16,28,suitcase,0.005879,62,tv,0.000678,13,bench,0.000612,0.000023,0.000022,0.000010,0.000085,0.000003,880,434,389,171,1269,605,1,0,0,0
711,23.690,17,28,suitcase,0.005859,62,tv,0.000603,73,book,0.000360,0.000014,0.000016,0.000015,0.000056,0.000004,884,434,385,173,1269,607,1,0,0,0
711,23.690,18,2,car,0.005853,13,bench,0.000382,7,truck,0.000313,0.005853,0.000037,0.000008,0.000313,0.000032,68,599,1203,110,1271,709,1,0,1,0
711,23.690,19,2,car,0.005416,13,bench,0.001371,7,truck,0.000192,0.005416,0.000093,0.000150,0.000192,0.000059,8,596,1229,109,1237,705,1,0,1,0
711,23.690,20,2,car,0.004682,13,bench,0.000478,60,dining table,0.000228,0.004682,0.000045,0.000026,0.000203,0.000035,16,599,1239,106,1255,705,1,0,1,0
712,23.724,1,7,truck,0.849131,5,bus,0.012432,2,car,0.007907,0.007907,0.012432,0.000511,0.849131,0.000092,857,4,422,622,1279,626,1,1,1,1
712,23.724,2,7,truck,0.844740,5,bus,0.011988,2,car,0.004248,0.004248,0.011988,0.000147,0.844740,0.000042,858,3,421,621,1279,624,1,1,1,1
